"Vote","Occupation_Satisfaction","Avg_monthly_expense_when_under_age_21","AVG_lottary_expanses","Most_Important_Issue","Avg_Satisfaction_with_previous_vote","Looking_at_poles_results","Garden_sqr_meter_per_person_in_residancy_area","Married","Gender","Voting_Time","Financial_balance_score_(0-1)","%Of_Household_Income","Avg_government_satisfaction","Avg_education_importance","Avg_environmental_importance","Avg_Residancy_Altitude","Yearly_ExpensesK","%Time_invested_in_work","Yearly_IncomeK","Avg_monthly_expense_on_pets_or_plants","Avg_monthly_household_cost","Will_vote_only_large_party","Phone_minutes_10_years","Avg_size_per_room","Weighted_education_rank","%_satisfaction_financial_policy","Avg_monthly_income_all_years","Last_school_grades","Age_group","Number_of_differnt_parties_voted_for","Political_interest_Total_Score","Number_of_valued_Kneset_members","Main_transportation","Occupation","Overall_happiness_score","Num_of_kids_born_last_10_years","Financial_agenda_matters"
"Browns",5,68.5708682867758,7031.26678077227,"Environment",22.8569560955919,"No",307.62043516933,"Yes","Female","After_16:00",0.678445912897587,0.258584992960095,6.9504886562936,0.0452091777697206,5.94988064374775,7.12577836355194,8525,52.3891230346635,366.625172673805,3809.45469704091,43809.8687029824,"No",94630.3321337682,19.14745864792,253.704689130994,78.3419666346163,555.297398051409,90,"30-45",1,561.818340036388,9,"Public_or_other","Industry_or_other",402.187282226061,0,"Yes"
"Purples",6,73.9989319083064,9791.9143404633,"Social",24.6663106361021,"No",396.975230099131,"Yes","Male","After_16:00",0.0867700520902872,0.443563153967261,NA,9.44076379528269,7.41338392021134,1.14171215565875,3206,41.6644632583484,418.893221363344,4807.538743718,51638.6409106924,"No",157589.333312258,20.4668810853863,131.22602951698,42.4012111034244,643.093191032787,70,"30-45",2,664.062385061697,10,"Public_or_other","Industry_or_other",494.721925649548,0,"No"
"Greys",5,385.231413210942,52853.7607862805,"Military",128.410471070314,"No",411.600084835288,"Yes","Male","By_16:00",0.905197270680219,0.242427972378209,2.90157972835004,2.5108395004645,3.76601758413017,7.4977553403005,8327,83.4492649883032,468.60057425794,5053.20199686876,54565.5781130776,"Maybe",169414.629836417,21.6471839798608,112.296098804312,49.5808125473559,16627.6595515702,30,"45_and_up",3,NA,6,"Foot_or_bicycle","Industry_or_other",438.275249140977,0,"Yes"
"Whites",8,318.272178105544,56924.1360481452,"Social",106.090726035181,"No",536.560905703184,"No","Female","After_16:00",0.84276625700295,0.152974991360679,NA,7.85021077375859,5.84616203792393,6.06727770762518,5104,29.1360118426383,403.069443733171,6171.74794449818,51783.5238472355,"No",287897.605529021,20.0765894447531,113.805695973845,58.8224176084623,11371.3328767071,70,"Below_30",3,642.862784530775,7,"Foot_or_bicycle","Industry_or_other",452.888389201205,0,"Yes"
"Browns",7,360.934284841905,55515.7934004488,"Social",120.311428280635,"No",NA,"Yes","Male","After_16:00",0.157507322030142,0.930584707530215,1.84587820665911,6.71418330864981,6.22530934400856,3.73095349175856,4551,90.1215791003779,405.666667057858,5425.67414893459,50393.5579274348,"No",212921.411553033,20.1411684630723,118.799140888063,42.4227160168812,14605.151203207,70,"Below_30",3,630.718303665785,6,"Foot_or_bicycle","Services_or_Retail",438.949790331047,3,"No"
"Greens",7,943.546395941018,97610.792621782,"Healthcare",314.515465313673,"No",310.352918653564,"Yes","Female","By_16:00",0.425113561563194,0.837862625252455,2.00672997627407,6.11030589556322,8.1438736570999,6.81893665576354,7324,42.4198330612853,537.945907358985,4179.42100125361,64420.546740974,"No",NA,23.1936609304996,278.496671380269,85.84621604532,99244.4933867896,80,"30-45",3,NA,14,"Foot_or_bicycle","Hightech",700.385849354117,0,"Yes"
"Yellows",7,55.1781794209345,4880.38536166467,"Healthcare",18.3927264736448,"Yes",265.343225141625,"Yes","Female","By_16:00",0.758406165288761,0.70499878260307,4.94912512833253,3.41513101011515,1.25718238763511,0.567545737139881,5560,60.8246654039249,561.990151529548,3777.41255447535,64885.331448733,"Yes",70407.0271285592,23.7063314650232,296.453625958474,97.7739728987217,366.685113607961,80,"Below_30",4,867.440339302962,10,"Motorcycle_or_truck","Industry_or_other",670.229760824413,1,"No"
"Blues",2,1114.19131186429,7299.28489897878,"Environment",371.397103954764,"Yes",NA,NA,"Male","By_16:00",0.910977747058496,0.654302162816748,8.83359452476725,8.08764023939148,7.61993525549769,9.86093530198559,5344,6.79924029391259,103.619646142216,403.775151645033,20963.9903324569,"Yes",386.263440146098,10.1793735633494,623.846837908388,72.3553168820217,138317.205929941,90,"30-45",0,363.490598386092,15,"Public_or_other","Hightech",536.535116528983,1,"No"
"Greens",3,440.546466966074,43030.0998259675,"Financial",146.848822322025,"No",293.023118235206,"Yes","Male","By_16:00",0.943988303421065,0.152389965718612,4.91731866728514,4.71136967185885,0.592664873693138,2.36333437031135,5011,40.4866244643927,492.574240236113,3915.37966282429,58961.7614190147,"No",85862.5478202838,22.1940136125964,246.500432960817,62.1393166249618,21721.4254396876,60,"30-45",3,789.4545452127,8,"Motorcycle_or_truck","Public_Sector",633.670834353355,0,"No"
"Pinks",9,775.145431223393,183030.148508026,"Education",258.381810407798,"No",708.370872621233,"No","Female","By_16:00",0.229107471415773,0.550480542937294,7.25164096569642,1.53514073463157,0.963176193181425,5.55218258639798,6156,58.2711069379002,646.222801578574,8376.15432936948,75615.7581433603,"No",501789.293178167,25.4209126818565,255.080875019066,58.6189658148214,67029.5417600189,100,"30-45",0,910.60346047661,11,"Foot_or_bicycle","Public_Sector",516.33170358754,1,"No"
"Blues",8,2186.50126220518,394557.06686961,"Financial",728.833754068395,"Yes",541.353998311917,"No","Female","By_16:00",0.409033864503726,0.863943280884996,0.0542516144923866,9.00781116914004,4.10727528855205,0.518229864537716,7669,17.8887674584985,382.07528994102,6177.69056300121,53798.8021193732,"Yes",293064.151488299,19.5467462750459,166.475535705276,44.7272510267794,531937.474823498,60,"30-45",1,702.99796409961,NA,"Public_or_other","Hightech",609.989606643001,0,"Yes"
"Reds",8,69.5865850828238,10075.22294994,"Foreign_Affairs",23.1955283609413,"No",434.360571277416,"Yes","Female","After_16:00",0.391282407566905,0.379221476614475,7.197445188649,2.49899736838415,0.840571492444724,3.36171332746744,8746,88.1822125753388,410.201713516181,5164.00913980652,51406.1859271967,"Maybe",188669.105880443,20.2534370790782,111.963171805551,36.5998158697039,571.228064304172,40,"45_and_up",2,656.224536992004,10,"Foot_or_bicycle","Services_or_Retail",487.213875399399,2,"No"
"Pinks",9,207.68245781753,21685.9872930336,"Environment",69.2274859391765,"No",313.25689498658,"Yes","Female","After_16:00",0.414959598798305,0.778544400352985,3.68266771780327,9.43966633174568,7.49821977224201,2.24611448356882,3754,56.5597336739302,440.326171515021,4013.22129289585,50135.6001881752,"No",98129.8822566334,20.9839503315039,213.008353724804,10.841119219549,4871.67229539806,90,"Below_30",3,635.970097170908,8,"Car","Hightech",416.701706617463,3,"No"
"Browns",6,396.344012495462,63212.0473996069,"Environment",132.114670831821,"No",478.463496912274,"Yes","Female","After_16:00",0.0472554946318269,0.91970636905171,2.1476946817711,5.58961859205738,6.41723088687286,1.05291892075911,7919,3.66611781064421,465.778235634013,5716.19144039076,56496.4026007194,"No",228927.317877522,21.5818960157353,44.0114532733505,50.6548875942826,17596.4009198322,90,"45_and_up",4,708.356855294225,9,"Motorcycle_or_truck","Public_Sector",482.620187064772,0,"Yes"
"Purples",8,63.3582420519632,10737.406551422,"Education",21.1194140173211,"No",508.414037558794,"No","Male","After_16:00",0.336371870944276,0.0211199675686657,0.155317964963615,6.14682273007929,0.971635023597628,0.31614976702258,5445,3.99987061973661,466.919188139996,6017.97875186793,58504.2419685774,"No",258484.833586834,21.6083129406253,55.5391579879504,89.443222200498,477.149062452338,100,"45_and_up",3,742.974505231402,13,"Foot_or_bicycle","Industry_or_other",543.811664299051,0,"No"
"Browns",10,377.104270699056,61699.6388132473,"Healthcare",125.701423566352,"No",490.842800842895,"Yes","Female","After_16:00",0.361263583647087,0.602125750156119,5.49533136421815,9.66303530847654,9.90229484159499,2.51789234345779,3125,25.5896491929889,475.615373383045,5859.65875519504,57583.495036956,"No",240926.655139298,21.8086077818609,29.3291838547124,52.0930096507072,15936.5493101738,80,"30-45",1,720.397628128664,7,"Motorcycle_or_truck","Services_or_Retail",486.519023999268,1,"Yes"
"Browns",1,285.525086001245,27158.5035569501,"Social",95.1750286670818,"No",285.353247982193,"Yes","Male","By_16:00",0.460806383285671,0.276355378562585,3.44292710302398,8.35713258013129,9.18269977206364,1.7043011682108,7903,60.5792959686369,383.952116629289,3621.43671308051,44730.1754320996,"No",81426.4761339871,19.5946961351609,264.31923613302,86.2020635046065,9163.46111044692,70,"30-45",0,573.287901200649,7,"Car","Public_Sector",398.391342872139,0,"No"
"Browns",6,283.636359848958,27667.0667835863,"Social",94.5454532829861,"No",NA,"Yes","Female","By_16:00",0.341773906722665,0.480369952274486,9.61971660144627,5.29450766043738,1.20827784063295,7.38297521136701,7752,93.3945985743776,371.393296447814,3669.11100331179,43884.9375843505,"No",85633.7455499748,19.2715670470207,263.727324355281,75.395533000119,9043.38818976829,70,"30-45",1,563.489436359757,6,"Foot_or_bicycle","Student_or_Unemployed",399.944450905127,0,"No"
"Greys",2,896.215775801255,118016.419732337,"Military",298.738591933752,"No",395.049126289342,"Yes","Male","By_16:00",0.651510020717978,0.333676520269364,6.2327366345562,7.7842436125502,9.10209047142416,7.93048516847193,5329,64.0642995713279,392.900479477171,4736.29222184776,48410.2274442555,"Maybe",156063.812181973,19.821717369521,159.312850831592,73.4114807331935,89553.4849024943,30,"45_and_up",1,616.209995009757,5,"Motorcycle_or_truck","Services_or_Retail",446.189301702738,1,"No"
"Greens",10,198.365699898373,19328.3870209829,"Education",66.1218999661244,"No",292.3144530161,"Yes","Female","After_16:00",0.903704711934552,0.717066059587523,0.581781987566501,6.67222739895806,1.26613730797544,2.02249563997611,7310,41.5107946610078,523.249870645715,3969.64427145243,61953.7501056984,"No",85447.7394421018,22.8746556399373,261.737126960485,98.054537945427,4448.22755509628,100,"45_and_up",3,NA,14,"Car","Industry_or_other",657.583250120325,0,"No"
"Greys",1,284.033397933586,49178.2518445152,"Foreign_Affairs",94.6777993111955,"No",519.427492002341,"No","Male","By_16:00",0.196281008888036,0.919227404287085,9.60196253610775,7.73043023888022,2.62535357382149,4.70093626063317,9493,20.7589080557227,458.630595473808,6111.53611097102,55473.1733497411,"Maybe",269804.919447842,21.4156623869963,81.3390939553176,12.3481694608927,9068.5634817222,NA,"Below_30",1,681.068075296155,9,"Car","Public_Sector",432.715580338988,0,"Yes"
"Purples",4,944.976908012166,124430.630365135,"Social",314.992302670722,"No",395.027527054236,"Yes","Female","After_16:00",0.648009111871943,0.852098382310942,3.77323940163478,1.35622618719935,6.60719678271562,8.49618311272934,NA,79.8724432941526,478.514184651109,4907.30363984458,56391.6723345488,"No",156046.747130585,21.8749670777149,107.24585738408,22.2537593217567,99545.1430444745,70,"45_and_up",2,717.884423294423,13,"Public_or_other","Student_or_Unemployed",495.437808806002,0,"Yes"
"Oranges",2,527.760206668969,59421.7585627033,"Other",175.920068889656,"No",337.777030999089,"Yes","Female","After_16:00",0.663030072813854,0.628570398781449,5.01868963940069,6.48638630984351,0.198332311119884,7.78057394782081,3830,78.0320680700243,404.023212593139,4185.81673517717,48778.2280490935,"Maybe",114093.32267056,20.100328668784,191.559943125556,95.050043403171,31133.790707031,50,"45_and_up",3,630.315149100209,10,"Car","Student_or_Unemployed",465.833109332951,0,"Yes"
"Whites",8,163.129889430973,27037.8924974894,"Financial",54.3766298103245,"No",497.233693809316,"Yes","Female","By_16:00",0.117581863189116,0.396228248253465,0.306343734264374,8.39341406943277,7.23590495763347,4.44897429319099,7723,74.9262154335156,439.384027843435,5851.10499378003,54519.61359849,"No",247241.346259257,20.9614891609216,65.7787705733559,44.8027499951422,3021.19449933939,60,NA,1,682.471572184737,7,"Motorcycle_or_truck","Hightech",474.605155489429,0,"No"
"Purples",7,988.060986071203,147463.814956402,"Education",329.353662023734,"No",447.736982945025,"Yes","Female","By_16:00",0.199574565980583,0.605524790240452,0.793511283118278,5.14105702983215,6.16515927948058,5.16661801608279,5748,1.64981798734516,NA,5276.2670525655,51598.3597911082,"No",200468.405896714,19.9862105352071,115.649885917042,77.1162021905184,108813.188350468,100,"30-45",1,665.819669488381,13,"Car","Student_or_Unemployed",523.084441584034,1,"Yes"
"Oranges",3,556.290508319647,NA,"Military",185.430169439882,"No",406.028679327432,"Yes","Male","After_16:00",0.424436853034422,0.988648302387446,9.95246761711314,3.11859193723649,0.724865447264165,5.14797648880631,7435,74.3140791775659,397.720153397756,4855.72710006983,46519.9278320756,"Maybe",164859.288436379,19.9429223886008,212.53987645784,81.221289630048,34579.7779079433,30,"30-45",2,568.112484505696,7,"Public_or_other","Student_or_Unemployed",339.122957029946,0,"No"
"Browns",8,423.043602647506,72787.9972593464,"Financial",141.014534215835,"No",516.173723964779,"No","Female","After_16:00",0.820065316976979,0.588821614626795,4.16744741145521,5.48984561581165,2.00967608485371,1.56779657583684,6046,2.10161819122732,488.719095313535,6139.17543027486,58513.6351990543,"No",266435.313311668,22.1069920005761,42.2280394289545,38.9360430883244,20036.1133943248,60,"Below_30",1,722.793998756273,6,"Public_or_other","Student_or_Unemployed",462.658881155228,0,"Yes"
"Browns",4,822.136982364072,137068.226080864,"Social",274.045660788024,"No",500.165650084446,"No","Male","After_16:00",0.24965879204683,0.411575231002644,7.854335939046,5.90717230457813,1.66797091020271,3.0332042905502,5980,11.1763808177784,486.04379123012,5973.7440833047,58148.8185714733,"No",250165.677524397,22.0464008679449,34.9711815621146,6.88707299996167,75385.0698575327,70,"45_and_up",3,721.423351498772,6,"Car","Hightech",467.934748766438,0,"Yes"
"Browns",10,816.013879592748,80918.6632850977,"Healthcare",272.004626530916,"No",297.490025508447,"Yes","Female","By_16:00",0.661430038278922,0.956681170966476,6.55090358108282,5.31940020620823,8.95114319166169,4.69761108746752,3966,23.1069198111072,370.192593013293,3715.28544111105,43049.9957215186,"No",88500.3152770163,19.2403896273774,276.213912000239,61.0223924275488,NA,80,"Below_30",2,545.03663728045,7,"Public_or_other","Services_or_Retail",364.228602035283,0,"No"
"Blues",3,1281.25174018179,165184.620302538,"Social",427.083913393931,"Yes",386.773219786848,"Yes","Male","By_16:00",0.404753065668046,0.523930533323437,9.10720660584047,5.02453392138705,5.81167796393856,8.07635115226731,6412,49.9209553003311,88.6899237776376,4045.11204542376,25160.221464905,"Yes",149593.523544286,9.4175327861196,426.610450002529,57.0674460846931,182837.752993268,70,"Below_30",1,368.278314820245,11,"Foot_or_bicycle","Public_Sector",499.560122883373,0,"Yes"
"Blues",4,1210.1577226911,236550.607804276,"Healthcare",403.385907563699,"Yes",586.412671758798,"No","Male","After_16:00",0.304749075556174,0.730791859095916,0.551496855914593,0.594750954769552,7.12714042281732,1.17965127108619,4903,99.6694610221311,212.494227498858,6289.1151725857,NA,"Yes",343879.821599292,14.5771817406129,316.868158420461,44.0566948847845,163133.576328553,80,"30-45",0,550.578060342162,13,"Car","Hightech",601.383976834618,0,"No"
"Purples",5,594.095975836754,68429.361652949,"Social",198.031991945585,"No",345.547004706957,"Yes","Female","By_16:00",0.419140029232949,0.0464935107156634,8.55387646937743,2.29374642716721,1.23362362151965,2.393058470916,8303,59.4436897430569,395.688660826188,4246.84736872195,49711.1548513798,"No",119402.73246195,19.8919245128818,188.719960317841,72.8364199632779,39424.7018258817,70,"30-45",2,655.495427937451,11,"Car","Services_or_Retail",529.641865446372,0,"No"
"Pinks",8,97.8416116792985,23822.7037153687,"Healthcare",32.6138705597662,"No",730.446994069982,"No","Male","By_16:00",0.61844599340111,0.0820440037641674,8.98022526409477,6.72554046846926,9.20228600269184,4.46478737983853,9451,44.5488580269739,639.058108876586,8582.58615845299,75328.7966204927,"No",533552.811145873,25.2795986692152,269.440518011529,34.2800383456051,1106.27842344895,80,"Below_30",4,904.426323725842,9,"Foot_or_bicycle","Hightech",512.458652659833,1,"No"
"Browns",2,982.498056690677,104364.676770452,"Education",327.499352230226,"No",318.671399072222,"Yes","Male","By_16:00",0.534229574957862,0.190214030677453,0.663354441057891,3.39592496398836,6.67750716675073,4.94668067898601,5460,51.5198497101665,371.945978745726,3930.60594821367,43622.0012488061,"No",101551.460586647,19.2859010353607,258.603056658924,50.674211862497,107593.325063448,100,"Below_30",3,550.290459146206,10,"Motorcycle_or_truck","Industry_or_other",367.343876735662,0,"Yes"
"Purples",9,96.2466483531821,10825.4329818731,"Financial",32.0822161177274,"No",337.427842956628,"Yes","Female","After_16:00",0.206317682052031,0.509801415493712,9.21218676026911,1.84436644194648,8.46269558882341,0.015405248850584,7098,18.1068342644721,344.642957357172,4063.56434428063,42639.8004559162,"No",113857.549202363,18.5645618681716,243.823473839494,70.6360394135118,1071.35080714229,60,"30-45",2,546.792979331894,8,"Public_or_other","Student_or_Unemployed",405.743066829552,0,"Yes"
"Blues",10,2223.77529998987,540701.373245624,"Financial",741.258433329955,"Yes",729.437061264357,"No","Female","After_16:00",0.202905337093398,0.31468166783452,0.16667312476784,1.41836445080116,3.57771812472492,1.28223496489227,4940,68.0513859726489,416.936376816529,8128.24336627663,52989.1605948585,"Yes",532078.426345981,20.4190199768874,306.506137705316,39.1337406821549,550215.323416109,60,"30-45",1,605.443410653531,11,"Foot_or_bicycle","Industry_or_other",314.513930784439,0,"Yes"
"Purples",5,537.920064483484,64694.8302539901,"Healthcare",179.306688161161,"No",360.805449687645,"Yes","Male","After_16:00",0.735924710053951,0.464486065320671,6.58160743070766,0.984166010748595,1.18190664798021,7.08443019306287,3591,37.8181487787515,423.792021842247,4455.63854056094,51742.059525933,"No",130180.572524303,20.5862095064207,158.940948451408,91.2684052716941,32340.1951074851,80,"45_and_up",2,671.949997971642,11,"Foot_or_bicycle","Student_or_Unemployed",508.91326668971,1,"Yes"
